village_id,name_fa,name_en,city_id,latitude,longitude
11868,محمدیه,محمدیه,168,29.604173,55.5591033
11869,محمودآباد,محمودآباد,587,28.3941051,56.3743
11870,محمودآباد,محمودآباد,583,29.9534169,56.3668843
11871,محمودآباد,محمودآباد,176,30.6092087,55.5990028
11872,محمودآباد سید,محمودآباد سید,168,29.532385,55.6116069
11873,محمودیه,محمودیه,176,30.7739717,55.8505025
11874,مختارآباد,MokhtarAbad,592,27.7395978,58.8874276
11875,مدبون,Madbon,481,30.9049074,56.8447436
11876,مدروان,مدروان,691,29.2591225,56.7636416
11877,مرادآباد,مرادآباد,593,27.8723243,57.9873596
11878,مرادآباد,مرادآباد,584,28.1668931,57.8453457
11879,مراد آباد,Moradabad,593,28.2269432,57.4871924
11880,مراد آباد,مراد آباد,584,28.5380772,57.779218
11881,مرادآباد,MoradAbad,588,28.9650388,58.6706772
11882,مراع,مراع,441,30.6402791,54.6852626
11883,مزرعه وتلمبه شهیددکترچمران,مزرعه وتلمبه شهیددکترچمران,365,30.2381682,55.0457678
11884,مسینان,مسینان,365,30.4047251,55.3021366
11885,مشاع سلیمان آباد,مشاع سلیمان آباد,584,28.3931162,57.7966254
11886,مشاع عباس سرحدی,مشاع عباس سرحدی,593,28.2682627,57.6107331
11887,مشاع ۳ رضاآباد,مشاع ۳ رضاآباد,584,28.1710818,57.8768062
11888,مشاع عیسی حیدری,مشاع عیسی حیدری,593,28.2598734,57.6219562
11889,مشک,Moshk,588,28.8998784,58.5487041
11890,مشکان,مشکان,691,29.3726997,56.6274069
11891,مشکنان,مشکنان,594,29.1061926,56.7621878
11892,مطهرآباد,مطهرآباد,481,30.7565776,56.6226595
11893,مظفرآباد,MozaffarAbad,593,27.9660525,57.9668637
11894,معدن آبدشت,معدن آبدشت,587,28.3478132,56.7735198
11895,معزآباد,معزآباد,481,30.6141435,56.9814118
11896,مغ محمد,مغ محمد,586,27.3431768,57.7844482
11897,ملارضا,ملارضا,593,27.8575466,58.0013499
11898,ملک‌آباد,ملک‌آباد,585,28.7300596,59.1717373
11899,ملک‌آباد,ملک‌آباد,588,28.889435,58.5621155
11900,ملک آباد,ملک آباد,583,30.043722,56.4520083
11901,ملک آباد,Malekabad,584,28.6444849,57.7405166
11902,منزل آباد,منزل آباد,365,30.0678247,54.7674134
11903,مهدی آباد امین,مهدی آباد امین,441,30.6973184,55.5140448
11904,مهدی آباد,مهدی آباد,176,30.7895713,55.8285869
11905,مهدی آباد اولیا,مهدی آباد اولیا,585,28.7677157,59.0469968
11906,مهرآباد,Mehrabad,365,30.0630804,55.1321332
11907,مهن‌آباد,مهن‌آباد,590,28.1167198,58.1629629
11908,موتور زنجیری,موتور زنجیری,587,28.4009747,56.8804813
11909,موتور سرحدی,موتور سرحدی,586,27.6984848,57.5844823
11910,هور سرکندری,هور سرکندری,593,28.1516548,57.2825923
11911,موتور شعبان بهمن نژاد,موتور شعبان بهمن نژاد,586,27.4612085,57.626955
11912,موتور عشایر شیرزاد ۱,موتور عشایر شیرزاد ۱,587,28.2438271,56.5817809
11913,موتور عشایری محمد دژکام,موتور عشایری محمد دژکام,593,28.214689,57.5255502
11914,موتور یارالهی,موتور یارالهی,586,27.5255354,57.424081
11915,هور اسفندی,هور اسفندی,593,28.1439561,57.2732862
11916,سالارآباد,سالارآباد,586,27.5069308,57.4191218
11917,ساردوئیه (بلوچستانی),ساردوئیه (بلوچستانی),593,28.1650195,57.3102235
11918,حسین‌آباد هور,حسین‌آباد هور,593,28.12807,57.306877
11919,اسلام‌آباد هور,اسلام‌آباد هور,593,28.1475014,57.2406728
11920,هور دکان,هور دکان,593,28.1668314,57.2927998
11921,هور زنجیری,هور زنجیری,593,28.1783869,57.2904637
11922,پاریگ امیری,پاریگ امیری,593,28.136192,57.3027758
11923,گلدسته,گلدسته,593,28.1447853,57.5255616
11924,خشکار,Khoshkar,593,28.1083703,57.2536016
11925,موتور پوزه سلیمانی,موتور پوزه سلیمانی,587,28.2400463,56.5597761
11926,موتور پیرداد خودستان,موتور پیرداد خودستان,586,27.5138457,57.4074706
11927,موردان,موردان,587,28.2414531,57.0909368
11928,موردان,موردان,588,28.7653346,58.388676
11929,موروئیه,موروئیه,365,30.1218698,55.0954566
11930,موروییه,Muruiyeh,176,31.0237973,55.9615602
11931,مومن آباد,مومن آباد,583,29.9219577,56.4588056
11932,مگسی,مگسی,584,28.5935594,57.7620539
11933,میانجو,میانجو,593,27.7519105,58.0017218
11934,میان ده,میان ده,584,28.5714462,57.8176141
11935,میان روداب,میان روداب,691,29.3893971,56.6339635
11936,میثم آباد,میثم آباد,584,28.2781615,57.878083
11937,میدان,میدان,594,28.8329597,56.2768274
11938,میدوک,میدوک,365,30.4017681,55.1371111
11939,میرآباد ارجمند,MirAbad Arjomand,588,28.9120052,58.7253827
11940,میرآباد امام قلی,MirAbad Imam Qoli,588,28.7433238,58.9843101
11941,میرآباد انصاری,MirAbad Ansari,588,28.8952438,58.8307595
11942,میرآباد ریگان,میرآباد ریگان,585,28.6431951,58.9975407
11943,نارتیچ,Nartich,589,29.1208969,58.4366696
11944,نارجوئیه,Narjoeiye,589,28.6960946,57.6848466
11945,نارپ,نارپ,583,29.7574025,56.6740664
11946,ناصرآباد,ناصرآباد,586,27.5390854,57.8908252
11947,ناصریه,ناصریه,588,28.6955577,58.9571272
11948,سعادت آباد,Sa'adat Abad,409,30.2403336,56.9419389
11949,نسک,نسک,581,29.8396364,57.9293112
11950,نصرت آباد,Nosratabad,168,29.5121297,55.5967992
11951,نصرت آباد رشیدی,نصرت آباد رشیدی,587,28.3363106,56.9430829
11952,نصرت آباد سه دانگه,نصرت آباد سه دانگه,587,28.3460908,56.9416042
11953,نظرآباد,نظرآباد,588,28.9926668,58.8357257
11954,نظم آباد,نظم آباد,425,30.458708,55.9621364
11955,نظمآباد,نظمآباد,584,28.3413696,57.8749863
11956,نعمت آباد دختران,نعمت آباد دختران,168,29.5977535,55.4632924
11957,نعمت آباد فرخ,نعمت آباد فرخ,168,29.5070977,55.4954436
11958,نعیم آباد,نعیم آباد,481,30.8458427,56.5049732
11959,نم زاد,نم زاد,594,29.1322156,56.7385725
11960,نمچ,نمچ,690,29.2575266,57.3470516
11961,ننوک,ننوک,691,29.3381619,56.8407443
11962,ننیز علیا,ننیز علیا,691,29.3224562,56.9119895
11963,نورآباد,Noorabad,584,28.3800251,57.7191085
11964,نوریه,Nourieh,588,28.8665007,58.9595117
11965,نوقند,نوقند,168,29.8507249,55.71334
11966,نینز سفلی,نینز سفلی,691,29.3128466,56.9268052
11967,هادی آباد,هادی آباد,584,28.5348392,57.8165925
11968,هارموئیه,هارموئیه,691,29.430755,56.4772982
11969,هاشم‌آباد,HashemAbad,588,28.8302488,58.8712943
11970,هجین,هجین,583,30.0395682,56.4567888
11971,هراران,هراران,691,29.4843286,56.7064606
11972,هرمزآباد,هرمزآباد,425,30.4324999,55.8535232
11973,هشتادان,هشتادان,581,30.1012757,57.6335438
11974,هلیل رود,هلیل رود,691,29.0820286,56.9957057
11975,همت آباد,همت آباد,588,28.9303551,58.5673525
11976,همت آباد,همت آباد,481,30.7864022,56.5040964
11977,همت آبادعلیا,همت آبادعلیا,581,30.4037368,57.8168779
11978,همت آباد علیا,همت آباد علیا,425,30.4036679,56.0680397
11979,هنجان,هنجان,691,29.2664498,56.9640075
11980,هنوج,هنوج,409,30.3305655,56.7774197
11981,هوکرد,هوکرد,584,28.6254829,57.7289
11982,هویج,هویج,691,29.4824754,56.6882784
11983,واسط,واسط,481,30.7944941,56.4475347
11984,وحدت آباد,وحدت آباد,165,29.3611567,55.806883
11985,ورامین,ورامین,584,28.4271444,57.723789
11986,وکیل آباد,وکیل آباد,588,28.9801369,58.613556
11987,وکیل آباد,Vakilabad,594,29.0000617,56.478168
11988,پاتک بجگان,پاتک بجگان,586,27.6036327,57.4907551
11989,پاتلی,پاتلی,584,28.3585165,57.8506926
11990,پاسیب,پاسیب,481,30.5951076,57.0816562
11991,پاگدار,پاگدار,593,28.0425621,57.2692713
11992,پتکان,پتکان,594,28.6802295,56.5505301
11993,پدوم آباد,پدوم آباد,690,28.9958207,57.0708294
11994,پسوجان,Pesoojan,168,29.8161928,55.7937771
11995,پشت قلعه,پشت قلعه,589,29.3390975,57.9194758
11996,پشت لر,پشت لر,584,28.6293136,57.7463768
11997,پشته دول‌آباد,پشته دول‌آباد,593,27.9192299,57.6558782
11998,پشته قلعه,پشته قلعه,593,27.9883704,57.2415287
11999,پشوییه,پشوییه,581,30.0377203,58.0510262
12000,پیر,پیر,587,28.6629571,56.7950498
12001,پیرجل,پیرجل,365,30.1367982,55.1046274
12002,پیروزآباد,پیروزآباد,585,28.7896904,59.1023303
12003,چاری چاروک,چاری چاروک,582,30.4061749,56.506655
12004,چاه بادام,چاه بادام,591,28.8428428,55.2477155
12005,چاه بهرام,چاه بهرام,591,28.8281654,55.3441462
12006,چاه حاجی,چاه حاجی,593,27.8968886,57.4609296
12007,چاه حسن علیا,چاه حسن علیا,586,27.5005919,57.5714203
12008,چاه ریگان لورگها,چاه ریگان لورگها,593,27.9352898,57.5360182
12009,چاه ریگان وزیری ۱,چاه ریگان وزیری ۱,593,27.9485592,57.608358
12010,چاه ریگان وزیری,چاه ریگان وزیری,593,27.9497222,57.599257
12011,چاه زیارت ۱,چاه زیارت ۱,593,27.870138,57.5110428
12012,چاه زیارت,چاه زیارت,593,28.1994213,57.331644
12013,چاه سنگی,چاه سنگی,586,27.5834723,57.9275841
12014,چاه شاهی,چاه شاهی,586,27.2363586,57.5152502
12015,چاه شاهی,چاه شاهی,592,27.4190855,57.9081778
12016,چاه شور,چاه شور,586,27.3917626,57.5659799
12017,چاه احمد,چاه احمد,590,27.969678,58.1252503
12018,چاه لک,چاه لک,592,27.4050271,57.9336218
12019,چاه نارنج,چاه نارنج,593,28.1887733,57.3862377
12020,چاه نوروز,چاه نوروز,586,27.4028584,57.8453858
12021,چاه کهنوئیه,چاه کهنوئیه,409,30.3358042,56.785315
12022,چاه گز,چاه گز,593,27.9508762,57.5705018
12023,تلمبه مستضعفین چاه ریگان,تلمبه مستضعفین چاه ریگان,593,27.9520049,57.5894769
12024,چاهان,چاهان,592,26.7084848,58.8580078
12025,چاهکین,چاهکین,425,30.6799557,56.2952222
12026,چشمه سبز,چشمه سبز,691,29.465396,56.4256335
12027,چشمه گز,چشمه گز,409,30.4143667,56.7201058
12028,چغارچوئیه,چغارچوئیه,691,29.2717739,56.7555932
12029,چغوکی,چغوکی,586,27.4577806,57.5812333
12030,چمن,چمن,584,28.5935815,57.7780377
12031,چه بید,چه بید,592,27.742841,58.8022319
12032,چهارطاق,چهارطاق,583,29.5004904,56.4207809
12033,چهل تخم,چهل تخم,588,28.9883953,58.6491105
12034,چهل منی,چهل منی,592,27.7080191,58.0446172
12035,کاخ,کاخ,425,30.456165,56.4565407
12036,کارزوئیه,کارزوئیه,691,29.261792,56.9615187
12037,کاظم آباد,Kazemabad,168,29.5661437,55.5513369
12038,کاظم آباد,کاظم آباد,425,30.4247761,55.8446902
12039,کامرانیه بالا,Kamranieh Bala,588,28.9161336,58.6730215
12040,کامرانیه پائین,کامرانیه پائین,588,28.916883,58.6813319
12041,کاه دان,کاه دان,594,28.7526427,56.1222898
12042,کبیر,کبیر,691,29.3420617,56.8923266
12043,کدبک,کدبک,690,29.3532173,57.3710631
12044,کردبستان,کردبستان,594,28.7347947,56.7905883
12045,گرماهی,گرماهی,586,27.6526828,57.3791473
12046,کرک,Kork,588,29.1528596,58.4816441
12047,کرکک,کرکک,592,26.9774298,58.5603685
12048,کریم آباد,کریم آباد,591,29.0976054,55.94037
12049,کریم آباد,کریم آباد,481,30.7903437,56.4705732
12050,کریم آباد علیا,کریم آباد علیا,584,28.5124399,57.7183138
12051,کریم آباد علیا,کریم آباد علیا,425,30.3943668,56.0591458
12052,کریم آباد محقق,کریم آباد محقق,425,30.4455156,55.9720001
12053,کشگوئیه,کشگوئیه,591,29.409079,56.057961
12054,کشیت,کشیت,586,27.4335089,57.8019526
12055,کفریز,کفریز,591,29.2165419,55.935376
12056,کل آباد,کل آباد,584,28.5002887,57.764321
12057,کلاب صوفیان سفلی,کلاب صوفیان سفلی,584,28.5746617,57.7183641
12058,کلاب صوفیان علیا,کلاب صوفیان علیا,584,28.5900937,57.712384
12059,چاه شورکی,چاه شورکی,592,27.1954127,58.3771684
12060,کلاتنگ,کلاتنگ,592,27.8271309,58.3450355
12061,کل آباد,کل آباد,588,28.9063799,58.568046
12062,کلدان,کلدان,589,28.9240671,57.6745259
12063,کلدان,کلدان,691,29.1159433,56.9886529
12064,کلرود علیا,کلرود علیا,589,28.6580876,57.7301178
12065,کمال آباد,کمال آباد,583,30.0004367,56.5133217
12066,کنارشکی,Konareshki,593,28.1216255,57.528492
12067,کنارصندل,کنارصندل,584,28.4579412,57.7819321
12068,کنگرو,کنگرو,592,26.9578176,58.6303268
12069,کهن شهر سفلی,کهن شهر سفلی,165,29.3948679,55.8488981
12070,کهن شهر علیا,کهن شهر علیا,591,29.4005906,55.8947665
12071,کهن,Kahn,593,28.2634173,57.4957731
12072,کهن,کهن,481,31.0986328,56.7088108
12073,کهن,کهن,176,31.5527347,56.1162414
12074,کهنوج معزآباد,کهنوج معزآباد,481,30.5967236,56.98401
12075,کهنوج,کهنوج,691,29.2806127,56.9922147
12076,کهنوج,کهنوج,481,30.8658415,56.3738062
12077,کهنک,کهنک,583,29.7639707,56.7077903
12078,کهور آباد,Kahourabad,584,28.2805288,57.6636208
12079,کهورآباد سهرابی,کهورآباد سهرابی,593,27.9069878,57.4689571
12080,کهورآباد چاه چوپان ۲,کهورآباد چاه چوپان ۲,593,27.8827375,57.4451116
12081,کهورمیری,کهورمیری,593,27.9128511,57.477828
12082,کهور نارنجک,کهور نارنجک,593,27.9345841,57.6670292
12083,کهوروئیه,کهوروئیه,589,28.664509,57.7235666
12084,کهوییه,Kohoeyeh,168,29.7995708,55.7396774
12085,کهک اسفیج,کهک اسفیج,594,29.3832831,56.3678131
12086,کهک فتح آباد,کهک فتح آباد,594,29.3509706,56.4262721
12087,کوتک بالا,کوتک بالا,593,27.8692686,57.5815193
12088,کوتک وسط,کوتک وسط,593,27.8767095,57.5994386
12089,کوتک پایین,کوتک پایین,593,27.8760517,57.6229034
12090,کوثرریز,کوثرریز,425,30.4224434,55.8326445
12091,کورگه,کورگه,425,30.4389078,55.8994853
12092,کوشک سفلی,کوشک سفلی,594,28.689684,56.7507044
12093,کوشک علیا,کوشک علیا,594,28.7619175,56.7561019
12094,کوه سفید,کوه سفید,691,29.2755752,56.801209
12095,کوگوئیه,کوگوئیه,584,28.3504791,57.7114403
12096,کپری,کپری,592,27.7695554,58.5438871
12097,کنعان,کنعان,586,27.6389011,57.4189121
12098,کینگان,کینگان,21,30.3158316,57.2658379
12099,گارو,گارو,592,26.860141,58.8260887
12100,روستای گتکوئیه,روستای گتکوئیه,481,30.8009541,56.7022606
12101,گجگ,گجگ,593,27.7233483,58.0252146
12102,گرم سالاررضا,گرم سالاررضا,590,28.4326083,58.1546803
12103,گروه,گروه,690,29.354815,57.359113
12104,گرکوییه,گرکوییه,584,28.3452302,57.7131828
12105,گرگین,گرگین,594,28.7996828,56.1798832
12106,گرینوییه,گرینوییه,691,29.2782858,57.0013472
12107,گزآباد,Gazabad,592,27.8161533,58.2730146
12108,گزآباد,گزآباد,584,28.6375391,57.7862995
12109,گزان خواست,گزان خواست,585,28.6112147,59.0389207
12110,گزسردی شاه آباد,گزسردی شاه آباد,590,27.8595895,58.2544632
12111,جز صالح علیا,جز صالح علیا,584,28.403429,57.7288348
12112,گزهک,گزهک,592,27.2996778,57.9352327
12113,گزوئیه,گزوئیه,583,29.9325113,56.450337
12114,گزک,گزک,164,29.6705802,57.3783245
12115,گستوییه,گستوییه,365,29.85879,55.6956147
12116,گل‌آباد,گل‌آباد,585,28.7888997,59.128884
12117,کلرود سفلی,کلرود سفلی,589,28.6526017,57.7347415
12118,گلستان,Golestan,593,27.9318833,57.6752611
12119,گلستان,گلستان,587,28.5751679,56.5382343
12120,گلستان,گلستان,589,29.0434557,57.924155
12121,گلو,گلو,593,27.7268052,57.9707057
12122,گلوزرداب,گلوزرداب,365,30.0917244,55.1115059
12123,گلوسالار,گلوسالار,582,30.4265734,56.457306
12124,گلی گوران,گلی گوران,594,28.8572773,56.7496953
12125,گلینوییه,گلینوییه,691,29.3298667,56.9449231
12126,گنج آباد,گنج آباد,586,27.4189735,57.5254657
12127,گنج آباد علیا,گنج آباد علیا,584,28.2946019,57.6682699
12128,گنجان,گنجان,691,29.3430287,56.9394334
12129,گنوییه,گنوییه,691,29.3780139,56.6744376
12130,گهرت,گهرت,365,30.0712518,55.2049407
12131,گوجر,گوجر,481,31.5226235,56.5038061
12132,گودیز,گودیز,581,30.2627718,57.7500265
12133,جور,Javar,176,31.3610282,56.2808736
12134,گورساروئیه,گورساروئیه,691,29.2627439,56.8113171
12135,گورنگ,گورنگ,594,28.7570234,56.7529329
12136,گوهرک,گوهرک,593,27.9696276,57.7788289
12137,گیتی آباد,گیتی آباد,176,30.678178,55.5354835
12138,گیرگان,گیرگان,586,27.6858323,57.4293558
12139,یاغی بیگی,یاغی بیگی,589,28.65108,57.7258378
12140,یزدان شهر,یزدان شهر,176,30.8651417,56.3617001
12141,یوسف آباد,یوسف آباد,586,27.3952128,57.5276435
12142,یوسف آباد,یوسف آباد,585,28.8518137,59.2846951
12143,یوسف آباد,یوسف آباد,481,31.3540277,56.8061117
12144,یوسف آباد,یوسف آباد,584,28.4449193,57.833273
12145,یوسف آباد,یوسف آباد,176,30.5970853,55.6210935
12146,یوسف‌ آباد پایین,YousofAbad Paeen,588,28.7958348,58.8560108
12147,شبلو,Shablu,350,38.0558566,48.5189633
12148,کوهساره,Kuhsareh,350,38.0730238,48.5829376
12149,محمودآباد,Mahmudabad,350,37.9956362,48.4839731
12150,بابا جان,"Baba Jan, East Azerbaijan",384,38.5579309,47.2575712
12151,اتابک,atabak,184,31.8844899,53.8978776
12152,احمدآباد,احمدآباد,188,30.0355829,54.3608623
12153,احمدآباد,احمدآباد,73,31.1948554,53.2156394
12154,احمدآباد,ahmad abad,595,31.297911,54.2256599
12155,ادرو,adru,185,31.3963047,54.3246245
12156,اریج,اریج,420,31.7347905,56.1985752
12157,استریج,astrych,185,31.5032412,54.0629543
12158,اسدآبادپایین,اسدآبادپایین,191,31.0749708,53.3204927
12159,اسفیج,اسفیج,420,31.6699383,56.2162043
12160,اسلام آباد,Eslamabad,595,31.3017527,54.077147
12161,امیرآباد,Amirabad,595,31.307336,54.0680941
12162,امیرآباد,amir abad,187,31.401777,54.3535103
12163,اکبرآباد,اکبرآباد,188,30.0377349,54.3807844
12164,اکرم آباد,Akram Abad,411,31.8782196,54.4104667
12165,بارجین,Barjin,186,32.2311556,54.0407336
12166,باغ بید,bagh bid,185,31.47695,54.0742345
12167,باغ دهوک,Bagher dehook,187,31.5642474,54.4686358
12168,باغ مهدی,baghe mehdi,185,31.6033537,53.998677
12169,باغ نو,baghe now,185,31.5028982,54.0674338
12170,باغ نو,باغ نو,185,31.5054224,54.0565462
12171,باغستان,baghestan,189,31.6369108,54.1384353
12172,باقی آباد,baghy abad,189,31.618579,54.180557
12173,بامکان,بامکان,184,31.8741638,53.8846142
12174,بردستان,bardestan,185,31.579284,54.0204033
12175,بزگ آباد,Bezgabad,595,31.3128128,54.0734741
12176,بندرآباد,bondar abad,692,32.0317141,54.114788
12177,بورق,بورق,185,31.54378,53.7818176
12178,بیداخوید,Bidakhavid,185,31.5433659,53.9184171
12179,توده,todeh,185,31.5048085,54.0695719
12180,توده,twodeh,185,31.6269169,54.1296432
12181,تیزوک,تیزوک,73,31.1713604,53.1696381
12182,جان برازان,جان برازان,185,31.5947605,54.1228172
12183,جلال آباد دزک,جلال آباد دزک,692,32.0428683,54.0844776
12184,جمال آباد,Jamal Abad,692,32.0866123,54.1292728
12185,جهان آباد,Jahanabad,595,31.3095045,54.0795342
12186,حاجی آباد زرین,حاجی آباد زرین,186,33.0820692,54.8636828
12187,حاجی شمس,haji shams,187,31.4071447,54.3437991
12188,حاجی محمدعلی,haji mohammad ali,185,31.4040916,54.3398668
12189,حجت آباد,hojjat abad,595,31.3193072,54.0329803
12190,حجت آباد,Hojjat Abad,184,31.7363619,53.8899514
12191,حجت آباد علیا,Hojjat Abad Alia,692,32.0318345,54.2052874
12192,حجت آباد سفلی,Holjat Abad Sofla,692,32.1517379,54.080302
12193,حسن آباد,حسن آباد,188,29.9138532,54.1526701
12194,حسن آباد,Hasan Abad,692,32.0540923,54.2214894
12195,حسن آباد,حسن آباد,186,32.2520224,53.9836805
12196,حسن آبادمرشد,hasan abad morshed,595,31.309443,54.0944586
12197,حسین آباد,hossein abad,185,31.3909113,54.3440161
12198,حسین آباد,hossein abad,187,31.5571149,54.4560823
12199,حسین آباد,Hossein Abad,184,31.6320156,53.8858854
12200,حسین آباد,Hosseinabad,692,32.0491481,54.2276348
12201,حسین آبادده عسکر,حسین آبادده عسکر,420,31.7305433,56.2002575
12202,حسین آباد شفیع پور,hossein abad shafi pur,595,31.3260317,54.0139164
12203,حسینی,Hosseini,189,31.7707223,54.223001
12204,حیدرآباد,heydar abad,185,31.4678812,53.9398074
12205,خسروآباد,خسروآباد,73,31.0603736,53.0654033
12206,خسکک,khaskak,185,31.5091009,54.0685982
12207,خودپایین,خودپایین,184,31.8283543,53.758153
12208,خورمیز سفلی,khormiz sofla,187,31.537208,54.4463508
12209,خورمیز علیا,khormiz alia,187,31.5289546,54.437031
12210,خیرآباد,khair abad,595,31.2937338,54.0879067
12211,خیرآباد,khayrabad,411,31.8552072,54.3238507
12212,درب رز,darb raz,184,31.8315861,53.9851608
12213,درند,درند,186,32.4409308,54.6422133
12214,دره شیر,darra shir,185,31.6494777,54.0100104
12215,دره,دره,185,31.5767231,54.254904
12216,درین,dareyn,186,32.2534371,53.6419908
12217,ده جمال,ده جمال,420,31.6885365,56.1597476
12218,ده عرب,ده عرب,73,31.0274345,53.0398706
12219,ده علی اسفیج,ده علی اسفیج,420,31.6795136,56.201841
12220,ده نو,Deh no,411,31.8111818,54.4402626
12221,دهنو ملا اسماعیل,دهنو ملا اسماعیل,420,32.0387531,55.9523617
12222,دیزران,dizran,595,31.3761602,53.9079919
12223,راستی,راستی,185,31.5091473,54.0767392
12224,رحیم آباد,رحیم آباد,73,31.0718745,53.0507244
12225,رحیم آباد,رحیم آباد,595,31.3273612,54.0875056
12226,رشکوئیه,reshkouya,595,31.3007755,54.0143007
12227,رکن آباد,Roken Abad,186,32.1937918,54.0557384
12228,زربند,زربند,184,31.8168421,54.0044449
12229,زرجوع,زرجوع,186,32.3386071,53.5946336
12230,زیرکوییه,زیرکوییه,420,31.6694352,56.2117765
12231,سرو,سرو,595,31.3166693,54.1700844
12232,سرو سفلی,Sarvesofla,186,32.4053984,53.7732216
12233,سرچشمه,Sarcheshma,184,31.6521171,53.8804604
12234,سریزد,Saryazd,187,31.6039966,54.5262168
12235,سعدآباد,Saad Abad,184,31.770571,53.8051365
12236,سعیدآباد,saeid abad,184,31.6553224,53.8810197
12237,سلطانب,soltaneb,185,31.5866484,54.0128663
12238,سلیم آبادعلیا,سلیم آبادعلیا,188,30.0798661,54.365425
12239,سورک سفلی,سورک سفلی,186,32.1520388,53.4205834
12240,سید میرزا,Seyd Mirza,411,31.8116015,54.4153328
12241,سیمکوئیه,سیمکوئیه,420,31.7111796,56.2031551
12242,شحنه,shehna,301,31.8618096,54.2651111
12243,شرب العین,شرب العین,184,31.8113789,54.0247403
12244,شرف آباد,Sharf Abad,692,32.0790497,54.1282903
12245,شمس آباد,شمس آباد,186,32.4362756,53.6665142
12246,شمسی,Shamsi,692,32.0984563,54.1096485
12247,شهرآباد,شهرآباد,186,32.3348497,53.9664521
12248,شیخ علیشاه,shaykh alishah,185,31.6154956,54.1184667
12249,صادق آباد,صادق آباد,73,31.0561722,53.044251
12250,صدرآباد,sadr abad,184,31.9237853,53.5843903
12251,صدرآباد,Sadr Abad,692,32.0663136,54.1045911
12252,صفی آباد,صفی آباد,73,31.0446166,53.042956
12253,عباس آباد,abbas abad,185,31.3953802,54.338942
12254,عباس آباد,Abbas Abad,184,31.6851711,53.8803927
12255,عبداله آباد,عبداله آباد,595,31.2928749,54.3191955
12256,عریزآباد,Aziz Abad,73,31.1102133,53.2822855
12257,عزآباد,عزآباد,692,32.0820289,54.1209821
12258,عسکریه,Askariya,411,31.8452245,54.4282564
12259,علی آباد,علی آباد,420,31.3242848,54.9301596
12260,علی آبادصدری,ali abad sadry,184,31.6535599,53.8776083
12261,علی مرادی,ali moradi,187,31.3913711,54.3536014
12262,غیاث آباد,ghiath abad,185,31.4759128,53.9255793
12263,فتح آباد,فتح آباد,188,30.1043164,54.3935438
12264,فخرآباد,fakhrabad,186,32.3284196,53.6797626
12265,فراغه,فراغه,73,31.0516609,53.0301814
12266,فیروزآباد,فیروزآباد,73,31.187734,53.2080158
12267,محمدآباد,Mohammad Abad,595,31.2991195,54.0845051
12268,محمدآباد,Mohammad Abad,411,31.7756658,54.4227067
12269,محمدآباد,محمدآباد,692,32.1489302,54.072923
12270,محمدآبادسعیدآباد,Mohammadabad saeidabad,184,31.6632535,53.8781057
12271,محمودآباد,mahmud abad,185,31.4903297,54.0446267
12272,مدوئیه,Maduiyeh,73,31.1062307,53.2930522
12273,مدوار,medoar,187,31.5238302,54.4096474
12274,مرزانک,مرزانک,184,31.8185427,53.987334
12275,مریم آباد,Maryamabad,73,31.1413364,53.2410436
12276,مزرعه امحسن,mazra a mohsen,185,31.5991005,54.1113711
12277,مزرعه بیده,Mazraeh-ye Bideh,186,32.2312001,53.9923265
12278,مزرعه حاجی علی عسگر,mazra haji ali askar,184,31.732913,53.901129
12279,مزرعه حسین,mazra hossein,595,31.2946581,54.0950712
12280,مزرعه خسرو,mazra khosro,185,31.4998301,54.0391273
12281,مزرعه علی,mazra ali,185,31.5212143,54.0483138
12282,مزرعه میرها,مزرعه میرها,186,32.5782617,54.5637829
12283,مزرعه نو,mazra no,185,31.4081078,54.3172347
12284,مزنگ,mazang,184,31.6745203,53.8718353
12285,منصوری,mansury,595,31.2977352,54.0934409
12286,مهدی آباد,مهدی آباد,187,31.3357107,54.9066787
12287,مهدی آباد,مهدی آباد,692,32.0622867,54.115227
12288,مهرآباد,مهرآباد,186,32.2029659,54.049394
12289,مورک,mourk,185,31.5069293,54.0603743
12290,میرک آباد,mirok abad,187,31.5435566,54.4498403
12291,میمونه اسلام آباد,Eslam Abad,692,32.0302792,54.1218342
12292,نیوک سفلی,نیوک سفلی,184,32.0582506,53.747105
12293,هاشم آباد,هاشم آباد,188,30.086043,54.3756796
12294,هروک,هروک,73,31.1697558,53.2166259
12295,هفت هر,Haft Hor,186,32.2820583,53.4921964
12296,هفتادر,Haftador,186,32.4522517,53.6986313
12297,همت آباد,Hemmat Abad,184,31.7777881,53.7937859
12298,همت آباد,Hemmat Abad,692,32.0455667,54.1332926
12299,همیجان,همیجان,420,31.7649795,55.9761245
12300,هنزا,hanza,189,31.6259508,54.2157871
12301,وزیری,Vaziry,595,31.3072752,54.0758528
12302,چاه افضل,چاه افضل,186,32.508672,53.8693815
12303,چاه ولی عصرکندر,چاه ولی عصرکندر,188,29.8705767,54.2414992
12304,چاکری,چاکری,188,30.1009725,54.3806733
12305,کافی آباد,کافی آباد,184,31.8703502,53.8796388
12306,کذاب,kazab,184,31.8658116,53.8697692
12307,کردآباد,kord abad,595,31.2932834,54.2252106
12308,کردآباد,کردآباد,185,31.5409835,53.7427531
12309,کمال آباد,kamal abad,595,31.3145064,54.1734321
